0,1,2
9606.ENSP00000381382,TINCR,ProteinLnc
9606.ENSP00000363970,BANCR,ProteinLnc
9606.ENSP00000363970,MITA1,ProteinLnc
9606.ENSP00000318486,NEAT1,ProteinLnc
9606.ENSP00000364709,CASC2c,ProteinLnc
9606.ENSP00000477715,CASC2c,ProteinLnc
9606.ENSP00000261707,NONHSAG045500,ProteinLnc
9606.ENSP00000355759,MALAT1,ProteinLnc
9606.ENSP00000355759,CDKN2B-AS1,ProteinLnc
9606.ENSP00000355759,UCA1,ProteinLnc
9606.ENSP00000355759,lnc-bc060912,ProteinLnc
9606.ENSP00000355759,LOC401317,ProteinLnc
9606.ENSP00000355759,CLNK,ProteinLnc
9606.ENSP00000355759,SNHG8,ProteinLnc
9606.ENSP00000355759,TPTE2P1,ProteinLnc
9606.ENSP00000355759,GAS5,ProteinLnc
9606.ENSP00000225964,H19,ProteinLnc
9606.ENSP00000225964,HOTAIR,ProteinLnc
9606.ENSP00000225964,ZBTB40-IT1,ProteinLnc
9606.ENSP00000225964,lnc-TSI,ProteinLnc
9606.ENSP00000338173,NORAD,ProteinLnc
9606.ENSP00000338173,SCAMP1-TV2,ProteinLnc
9606.ENSP00000414303,BDNF-AS,ProteinLnc
9606.ENSP00000414303,TUG1,ProteinLnc
9606.ENSP00000414303,SNHG7,ProteinLnc
9606.ENSP00000492024,PAUPAR,ProteinLnc
9606.ENSP00000492024,XIST,ProteinLnc
9606.ENSP00000348069,H19,ProteinLnc
9606.ENSP00000348069,LNCARSR,ProteinLnc
9606.ENSP00000348069,HAGLROS,ProteinLnc
9606.ENSP00000348069,PCA3,ProteinLnc
9606.ENSP00000348069,LINC01138,ProteinLnc
9606.ENSP00000349428,H19,ProteinLnc
9606.ENSP00000349428,LINC-ROR,ProteinLnc
9606.ENSP00000349428,HOTAIR,ProteinLnc
9606.ENSP00000349428,HNRNPL,ProteinLnc
9606.ENSP00000349428,PNCTR,ProteinLnc
9606.ENSP00000349428,HCG22,ProteinLnc
9606.ENSP00000498466,MALAT1,ProteinLnc
9606.ENSP00000498466,MAGI2-AS3,ProteinLnc
9606.ENSP00000498466,FAS-AS1,ProteinLnc
9606.ENSP00000498466,HAGLROS,ProteinLnc
9606.ENSP00000377192,PDIA3P1,ProteinLnc
9606.ENSP00000377192,H19,ProteinLnc
9606.ENSP00000377192,OR3A4P,ProteinLnc
9606.ENSP00000262426,FENDRR,ProteinLnc
9606.ENSP00000262426,HCG11,ProteinLnc
9606.ENSP00000357711,MSX2P1,ProteinLnc
9606.ENSP00000299855,linc-DYNC2H1-4,ProteinLnc
9606.ENSP00000299855,HOTAIR,ProteinLnc
9606.ENSP00000299855,LINC01672,ProteinLnc
9606.ENSP00000299855,CDKN2B-AS1,ProteinLnc
9606.ENSP00000299855,ERLNC1,ProteinLnc
9606.ENSP00000339804,HOTAIR,ProteinLnc
9606.ENSP00000347198,MEG3,ProteinLnc
9606.ENSP00000280612,SLC7A11-AS1,ProteinLnc
9606.ENSP00000280612,OIP5-AS1,ProteinLnc
9606.ENSP00000280612,NEAT1,ProteinLnc
9606.ENSP00000362649,LINC00630,ProteinLnc
9606.ENSP00000362649,NONHSAT113026,ProteinLnc
9606.ENSP00000362649,LUCAT1,ProteinLnc
9606.ENSP00000399888,NEAT1,ProteinLnc
9606.ENSP00000399888,H19,ProteinLnc
9606.ENSP00000399888,HIF1A-AS2,ProteinLnc
9606.ENSP00000399888,SNHG22,ProteinLnc
9606.ENSP00000399888,LINC00963,ProteinLnc
9606.ENSP00000399888,LINC00460,ProteinLnc
9606.ENSP00000399888,CCAT1,ProteinLnc
9606.ENSP00000399888,TTN-AS1,ProteinLnc
9606.ENSP00000399888,CERS6-AS1,ProteinLnc
9606.ENSP00000399888,TRPM2-AS,ProteinLnc
9606.ENSP00000493906,FOXCUT,ProteinLnc
9606.ENSP00000493906,HOTAIR,ProteinLnc
9606.ENSP00000493906,LINC00242,ProteinLnc
9606.ENSP00000493906,HOTTIP,ProteinLnc
9606.ENSP00000493906,LINC01929,ProteinLnc
9606.ENSP00000298910,HOTAIR,ProteinLnc
9606.ENSP00000298910,MEG3,ProteinLnc
9606.ENSP00000298910,RP11-476D10.1,ProteinLnc
9606.ENSP00000284987,HOTAIR,ProteinLnc
9606.ENSP00000284987,MALAT1,ProteinLnc
9606.ENSP00000284987,XIST,ProteinLnc
9606.ENSP00000284987,MIR22HG,ProteinLnc
9606.ENSP00000362361,MALAT1,ProteinLnc
9606.ENSP00000362361,PEBP1P2,ProteinLnc
9606.ENSP00000362361,EPIC1,ProteinLnc
9606.ENSP00000362361,GAS6-DT,ProteinLnc
9606.ENSP00000362361,CYTOR,ProteinLnc
9606.ENSP00000398698,HIF1A-AS1,ProteinLnc
9606.ENSP00000398698,DANCR,ProteinLnc
9606.ENSP00000398698,THRIL,ProteinLnc
9606.ENSP00000209728,MALAT1,ProteinLnc
9606.ENSP00000209728,HOTAIR,ProteinLnc
9606.ENSP00000209728,NORAD,ProteinLnc
9606.ENSP00000209728,7SK,ProteinLnc
9606.ENSP00000209728,lncRNA¨CCDC6,ProteinLnc
9606.ENSP00000209728,HOXB-AS3,ProteinLnc
9606.ENSP00000345502,XIST,ProteinLnc
9606.ENSP00000346032,LINC00941,ProteinLnc
9606.ENSP00000346032,GAS5,ProteinLnc
9606.ENSP00000346032,MALAT1,ProteinLnc
9606.ENSP00000346032,MIR155HG,ProteinLnc
9606.ENSP00000346032,LINC00184,ProteinLnc
9606.ENSP00000346032,LINC01133,ProteinLnc
9606.ENSP00000346032,RP11-531A24.3,ProteinLnc
9606.ENSP00000346032,LUCAT1,ProteinLnc
9606.ENSP00000346032,RMRP,ProteinLnc
9606.ENSP00000346032,SNHG14,ProteinLnc
9606.ENSP00000309124,TP53COR1,ProteinLnc
9606.ENSP00000309124,OIP5-AS1,ProteinLnc
9606.ENSP00000296027,MALAT1,ProteinLnc
9606.ENSP00000257192,H19,ProteinLnc
9606.ENSP00000380281,WDR7-7,ProteinLnc
9606.ENSP00000380281,lncRNA-Glu,ProteinLnc
9606.ENSP00000285238,FOXD2-AS1,ProteinLnc
9606.ENSP00000366306,GAS5,ProteinLnc
9606.ENSP00000338235,SNHG1,ProteinLnc
9606.ENSP00000338235,FTX,ProteinLnc
9606.ENSP00000338235,OIP5-AS1,ProteinLnc
9606.ENSP00000338235,IQANK1,ProteinLnc
9606.ENSP00000338235,HCG18,ProteinLnc
9606.ENSP00000338235,NORAD,ProteinLnc
9606.ENSP00000356694,MAGI2-AS3,ProteinLnc
9606.ENSP00000356694,XIC,ProteinLnc
9606.ENSP00000356694,TUG1,ProteinLnc
9606.ENSP00000356694,LINC00324,ProteinLnc
9606.ENSP00000356694,AGO2,ProteinLnc
9606.ENSP00000380948,ITGB2-AS1,ProteinLnc
9606.ENSP00000374455,HULC,ProteinLnc
9606.ENSP00000374455,PTENP1,ProteinLnc
9606.ENSP00000484824,LINC-ROR,ProteinLnc
9606.ENSP00000484824,MIR210HG,ProteinLnc
9606.ENSP00000484824,DUXAP9,ProteinLnc
9606.ENSP00000296930,HOTAIR,ProteinLnc
9606.ENSP00000296930,lnc-bc060912,ProteinLnc
9606.ENSP00000296930,LNMICC,ProteinLnc
9606.ENSP00000296930,SAMD12-AS1,ProteinLnc
9606.ENSP00000296930,EPB41L4A-AS1,ProteinLnc
9606.ENSP00000296930,KIMAT1,ProteinLnc
9606.ENSP00000260408,SNHG20,ProteinLnc
9606.ENSP00000260408,CDKN2B-AS1,ProteinLnc
9606.ENSP00000260408,HOTAIR,ProteinLnc
9606.ENSP00000260408,SNHG1,ProteinLnc
9606.ENSP00000260408,LINC01551,ProteinLnc
9606.ENSP00000398368,lncRNA-CTD-2108O9.1,ProteinLnc
9606.ENSP00000398368,lncRNA-LOWEG,ProteinLnc
9606.ENSP00000340373,OIP5-AS1,ProteinLnc
9606.ENSP00000264731,LINC01503,ProteinLnc
9606.ENSP00000264731,MEG3,ProteinLnc
9606.ENSP00000250024,HAGLR,ProteinLnc
9606.ENSP00000250024,SNHG6,ProteinLnc
9606.ENSP00000384537,MALAT1,ProteinLnc
9606.ENSP00000384537,LINC00163,ProteinLnc
9606.ENSP00000384537,MEG3,ProteinLnc
9606.ENSP00000384537,SLC25A15,ProteinLnc
9606.ENSP00000053867,H19,ProteinLnc
9606.ENSP00000478061,LINC00554,ProteinLnc
9606.ENSP00000316357,LINC00473,ProteinLnc
9606.ENSP00000296849,ZFAS1,ProteinLnc
9606.ENSP00000296849,HULC,ProteinLnc
9606.ENSP00000296849,AK126698,ProteinLnc
9606.ENSP00000337701,NEAT1,ProteinLnc
9606.ENSP00000369497,RP11-552M11.4,ProteinLnc
9606.ENSP00000343896,UCA1,ProteinLnc
9606.ENSP00000416330,H19,ProteinLnc
9606.ENSP00000316578,MALAT1,ProteinLnc
9606.ENSP00000316578,BLACAT1,ProteinLnc
9606.ENSP00000316578,HOTAIR,ProteinLnc
9606.ENSP00000316578,SBF2-AS1,ProteinLnc
9606.ENSP00000316578,TUG1,ProteinLnc
9606.ENSP00000316578,LINC00668,ProteinLnc
9606.ENSP00000316578,CDKN2B-AS1,ProteinLnc
9606.ENSP00000316578,RASSF1-AS1,ProteinLnc
9606.ENSP00000316578,APTR,ProteinLnc
9606.ENSP00000316578,LUADT1,ProteinLnc
9606.ENSP00000316578,TRG-AS1,ProteinLnc
9606.ENSP00000286574,HOTAIR,ProteinLnc
9606.ENSP00000286574,MALAT1,ProteinLnc
9606.ENSP00000241261,HOXA-AS2,ProteinLnc
9606.ENSP00000241261,SOCS2-AS1,ProteinLnc
9606.ENSP00000387699,UCA1,ProteinLnc
9606.ENSP00000387699,MALAT1,ProteinLnc
9606.ENSP00000387699,IGF2-AS,ProteinLnc
9606.ENSP00000387699,FOXD2-AS1,ProteinLnc
9606.ENSP00000387699,LINC01585,ProteinLnc
9606.ENSP00000387699,HAS2-AS1,ProteinLnc
9606.ENSP00000387699,LINC01857,ProteinLnc
9606.ENSP00000387699,LEF1-AS1,ProteinLnc
9606.ENSP00000378517,NEAT1,ProteinLnc
9606.ENSP00000378517,HOTAIR,ProteinLnc
9606.ENSP00000323670,LINC00473,ProteinLnc
9606.ENSP00000323670,CCAT2,ProteinLnc
9606.ENSP00000323670,GAS5,ProteinLnc
9606.ENSP00000375795,LINC00473,ProteinLnc
9606.ENSP00000375795,CYTOR,ProteinLnc
9606.ENSP00000417303,AC132217.4,ProteinLnc
9606.ENSP00000417303,ELF3-AS1,ProteinLnc
9606.ENSP00000410452,MALAT1,ProteinLnc
9606.ENSP00000410452,TPT1-AS1,ProteinLnc
9606.ENSP00000410452,MIR3936HG,ProteinLnc
9606.ENSP00000273047,MALAT1,ProteinLnc
9606.ENSP00000311318,MALAT1,ProteinLnc
9606.ENSP00000311318,THRIL,ProteinLnc
9606.ENSP00000353099,IFNG-AS1,ProteinLnc
9606.ENSP00000428056,MALAT1,ProteinLnc
9606.ENSP00000428056,NEAT1,ProteinLnc
9606.ENSP00000378402,NEAT1,ProteinLnc
9606.ENSP00000368632,NEAT1,ProteinLnc
9606.ENSP00000368632,GATA3-AS1,ProteinLnc
9606.ENSP00000368632,TUSC7,ProteinLnc
9606.ENSP00000445175,LINC01139,ProteinLnc
9606.ENSP00000445175,HOTAIR,ProteinLnc
9606.ENSP00000445175,CDKN2B-AS1,ProteinLnc
9606.ENSP00000445175,DUXAP8,ProteinLnc
9606.ENSP00000445175,HOXB-AS3,ProteinLnc
9606.ENSP00000445175,H19,ProteinLnc
9606.ENSP00000445175,HAGLR,ProteinLnc
9606.ENSP00000285407,OIP5-AS1,ProteinLnc
9606.ENSP00000353731,SPRY4-IT1,ProteinLnc
9606.ENSP00000080059,MEG3,ProteinLnc
9606.ENSP00000274255,MEG3,ProteinLnc
9606.ENSP00000274255,Linc-SCRG1,ProteinLnc
9606.ENSP00000274255,GAS5,ProteinLnc
9606.ENSP00000274255,LINC-01572:28,ProteinLnc
9606.ENSP00000360157,OLA1P2,ProteinLnc
9606.ENSP00000479617,MEG3,ProteinLnc
9606.ENSP00000479617,AOC4P,ProteinLnc
9606.ENSP00000229307,LINC-ROR,ProteinLnc
9606.ENSP00000229307,H19,ProteinLnc
9606.ENSP00000229307,MALAT1,ProteinLnc
9606.ENSP00000229307,HIF1A-AS2,ProteinLnc
9606.ENSP00000229307,IATPR,ProteinLnc
9606.ENSP00000229307,NEAT1,ProteinLnc
9606.ENSP00000229307,ZNF281,ProteinLnc
9606.ENSP00000229307,LOC100507144,ProteinLnc
9606.ENSP00000376345,MALAT1,ProteinLnc
9606.ENSP00000376345,PVT1,ProteinLnc
9606.ENSP00000376345,SBF2-AS1,ProteinLnc
9606.ENSP00000376345,ACTA2-AS1,ProteinLnc
9606.ENSP00000309572,UCA1,ProteinLnc
9606.ENSP00000309572,CDKN2B-AS1,ProteinLnc
9606.ENSP00000309572,BC032469,ProteinLnc
9606.ENSP00000309572,MEG3,ProteinLnc
9606.ENSP00000309572,SNHG1,ProteinLnc
9606.ENSP00000309572,FOXD2-AS1,ProteinLnc
9606.ENSP00000263341,LSINCT5,ProteinLnc
9606.ENSP00000263341,H19,ProteinLnc
9606.ENSP00000263341,MEG3,ProteinLnc
9606.ENSP00000263341,lncRNA2448-11,ProteinLnc
9606.ENSP00000263341,lncRNA1403,ProteinLnc
9606.ENSP00000386759,HOTAIR,ProteinLnc
9606.ENSP00000498246,VLDLR-AS1,ProteinLnc
9606.ENSP00000498246,H19,ProteinLnc
9606.ENSP00000498246,MEG3,ProteinLnc
9606.ENSP00000498246,NEAT1,ProteinLnc
9606.ENSP00000498246,MALAT1,ProteinLnc
9606.ENSP00000498246,SNHG7,ProteinLnc
9606.ENSP00000479488,PHBP1,ProteinLnc
9606.ENSP00000433623,MALAT1,ProteinLnc
9606.ENSP00000433623,NEAT1,ProteinLnc
9606.ENSP00000433623,SOX2-OT,ProteinLnc
9606.ENSP00000433623,PDIA3P1,ProteinLnc
9606.ENSP00000348461,XIST,ProteinLnc
9606.ENSP00000348461,linc-cdh4-2,ProteinLnc
9606.ENSP00000348461,MEG3,ProteinLnc
9606.ENSP00000348461,MALAT1,ProteinLnc
9606.ENSP00000348461,HULC,ProteinLnc
9606.ENSP00000348461,LERFS,ProteinLnc
9606.ENSP00000348461,NR2F2-AS1,ProteinLnc
9606.ENSP00000348461,LCAT1,ProteinLnc
9606.ENSP00000341208,HNRNPKP2,ProteinLnc
9606.ENSP00000341208,LINC01410,ProteinLnc
9606.ENSP00000341208,RP11-468E2.5,ProteinLnc
9606.ENSP00000364210,TP73-AS1,ProteinLnc
9606.ENSP00000325240,LINC00672,ProteinLnc
9606.ENSP00000325240,PVT1,ProteinLnc
9606.ENSP00000325240,MIAT,ProteinLnc
9606.ENSP00000325240,AFAP1-AS1,ProteinLnc
9606.ENSP00000325240,LASP1-AS,ProteinLnc
9606.ENSP00000315644,MALAT1,ProteinLnc
9606.ENSP00000315644,lincNMR,ProteinLnc
9606.ENSP00000398124,SNHG16,ProteinLnc
9606.ENSP00000398124,SNHG6,ProteinLnc
9606.ENSP00000266970,UCA1,ProteinLnc
9606.ENSP00000266970,ZEB1-AS1,ProteinLnc
9606.ENSP00000266970,HOTTIP,ProteinLnc
9606.ENSP00000266970,TCL6,ProteinLnc
9606.ENSP00000266970,CCAT1,ProteinLnc
9606.ENSP00000266970,H19,ProteinLnc
9606.ENSP00000266970,HOTAIR,ProteinLnc
9606.ENSP00000266970,ATB,ProteinLnc
9606.ENSP00000380070,LINC01116,ProteinLnc
9606.ENSP00000267163,RB1-DT,ProteinLnc
9606.ENSP00000267163,H19,ProteinLnc
9606.ENSP00000267163,linc-UFC1,ProteinLnc
9606.ENSP00000267163,PANTR1,ProteinLnc
9606.ENSP00000267163,HOTAIR,ProteinLnc
9606.ENSP00000267163,MEG3,ProteinLnc
9606.ENSP00000267163,AATBC,ProteinLnc
9606.ENSP00000258962,MALAT1,ProteinLnc
9606.ENSP00000258962,NEAT1,ProteinLnc
9606.ENSP00000258962,GASAL1,ProteinLnc
9606.ENSP00000258962,PFI,ProteinLnc
9606.ENSP00000258962,HOXA11-AS,ProteinLnc
9606.ENSP00000258962,MIR205HG,ProteinLnc
9606.ENSP00000363804,SNHG5,ProteinLnc
9606.ENSP00000363804,LINC-ROR,ProteinLnc
9606.ENSP00000363804,MEG3,ProteinLnc
9606.ENSP00000363804,AF131217.1,ProteinLnc
9606.ENSP00000363804,TINCR,ProteinLnc
9606.ENSP00000363804,MHRT,ProteinLnc
9606.ENSP00000363804,XIST,ProteinLnc
9606.ENSP00000363804,LINC00852,ProteinLnc
9606.ENSP00000363804,PBB12,ProteinLnc
9606.ENSP00000358335,SNHG6-003,ProteinLnc
9606.ENSP00000358335,MROCKI,ProteinLnc
9606.ENSP00000451506,PILRLS,ProteinLnc
9606.ENSP00000370083,CCAT2,ProteinLnc
9606.ENSP00000288670,RMRP,ProteinLnc
9606.ENSP00000288670,ANKRD40CL,ProteinLnc
9606.ENSP00000288670,LINC00707,ProteinLnc
9606.ENSP00000490935,LINC00161,ProteinLnc
9606.ENSP00000490935,GRIK1-AS1,ProteinLnc
9606.ENSP00000278823,SNHG5,ProteinLnc
9606.ENSP00000278823,MTA2TR,ProteinLnc
9606.ENSP00000370938,H19,ProteinLnc
9606.ENSP00000370938,HCP5,ProteinLnc
9606.ENSP00000370938,HOXA-AS2,ProteinLnc
9606.ENSP00000370938,HEIH,ProteinLnc
9606.ENSP00000370938,DLGAP1-AS1,ProteinLnc
9606.ENSP00000254942,HULC,ProteinLnc
9606.ENSP00000254942,MALAT1,ProteinLnc
9606.ENSP00000254942,TERRA,ProteinLnc
9606.ENSP00000265056,FTX,ProteinLnc
9606.ENSP00000362608,UCA1,ProteinLnc
9606.ENSP00000362608,PANDAR,ProteinLnc
9606.ENSP00000362608,SNHG16,ProteinLnc
9606.ENSP00000362608,HOXA11-AS,ProteinLnc
9606.ENSP00000290167,NEAT1,ProteinLnc
9606.ENSP00000290167,ZBTB40-IT1,ProteinLnc
9606.ENSP00000244020,LINC01133,ProteinLnc
9606.ENSP00000259915,LINC-ROR,ProteinLnc
9606.ENSP00000259915,NEAT1,ProteinLnc
9606.ENSP00000259915,MALAT1,ProteinLnc
9606.ENSP00000259915,H19,ProteinLnc
9606.ENSP00000259915,GAS1RR,ProteinLnc
9606.ENSP00000259915,AK055347,ProteinLnc
9606.ENSP00000259915,MIAT,ProteinLnc
9606.ENSP00000426809,LINC-ROR,ProteinLnc
9606.ENSP00000426809,MALAT1,ProteinLnc
9606.ENSP00000426809,PANTR1,ProteinLnc
9606.ENSP00000426809,IATPR,ProteinLnc
9606.ENSP00000426809,NEAT1,ProteinLnc
9606.ENSP00000426809,ZNF281,ProteinLnc
9606.ENSP00000362151,MFI2,ProteinLnc
9606.ENSP00000362151,SOX2-OT,ProteinLnc
9606.ENSP00000362151,LOC105372579,ProteinLnc
9606.ENSP00000362151,FOXP4-AS1,ProteinLnc
9606.ENSP00000390436,BCAR4,ProteinLnc
9606.ENSP00000390436,MALAT1,ProteinLnc
9606.ENSP00000308208,MALAT1,ProteinLnc
9606.ENSP00000308208,UCA1,ProteinLnc
9606.ENSP00000308208,ZFAS1,ProteinLnc
9606.ENSP00000308208,FAM83A-AS1,ProteinLnc
9606.ENSP00000308208,TP73-AS1,ProteinLnc
9606.ENSP00000308208,CCAT1,ProteinLnc
9606.ENSP00000308208,TUG1,ProteinLnc
9606.ENSP00000308208,MELTF-AS1,ProteinLnc
9606.ENSP00000308208,LOXL1-AS1,ProteinLnc
9606.ENSP00000358548,NEAT1,ProteinLnc
9606.ENSP00000358548,DANCR,ProteinLnc
9606.ENSP00000358548,TRERNA1,ProteinLnc
9606.ENSP00000370343,linc-223,ProteinLnc
9606.ENSP00000370343,SOX2-OT,ProteinLnc
9606.ENSP00000370343,HOTAIRM1,ProteinLnc
9606.ENSP00000370343,TEX41,ProteinLnc
9606.ENSP00000401303,TRPM2-AS,ProteinLnc
9606.ENSP00000364265,PTCSC2,ProteinLnc
9606.ENSP00000309597,SNHG12,ProteinLnc
9606.ENSP00000339916,TUG1,ProteinLnc
9606.ENSP00000489189,XIST,ProteinLnc
9606.ENSP00000264033,H19,ProteinLnc
9606.ENSP00000264033,AGO2,ProteinLnc
9606.ENSP00000264033,Lnc-HZ08,ProteinLnc
9606.ENSP00000246747,UCA1,ProteinLnc
9606.ENSP00000246747,PVT1,ProteinLnc
9606.ENSP00000246747,CDKN2B-AS1,ProteinLnc
9606.ENSP00000470142,MALAT1,ProteinLnc
9606.ENSP00000470142,CYTOR,ProteinLnc
9606.ENSP00000470142,SNHG6,ProteinLnc
9606.ENSP00000470142,GAS5,ProteinLnc
9606.ENSP00000470142,DLX6-AS1,ProteinLnc
9606.ENSP00000470142,Linc-00313,ProteinLnc
9606.ENSP00000470142,UCA1,ProteinLnc
9606.ENSP00000470142,SNAI3-AS1,ProteinLnc
9606.ENSP00000470142,PVT1,ProteinLnc
9606.ENSP00000486891,CRNDE,ProteinLnc
9606.ENSP00000486891,LUCAT1,ProteinLnc
9606.ENSP00000486891,MALAT1,ProteinLnc
9606.ENSP00000486891,LncCCAT1,ProteinLnc
9606.ENSP00000311825,NEAT1,ProteinLnc
9606.ENSP00000360922,SNHG5,ProteinLnc
9606.ENSP00000360922,HOXA11-AS,ProteinLnc
9606.ENSP00000360922,TINCR,ProteinLnc
9606.ENSP00000360922,RP11-598D14.1,ProteinLnc
9606.ENSP00000261313,lnc-GNAT1-1,ProteinLnc
9606.ENSP00000276431,HOTAIR,ProteinLnc
9606.ENSP00000342858,LNCRNA-ATB,ProteinLnc
9606.ENSP00000297044,H19,ProteinLnc
9606.ENSP00000297044,NEAT1,ProteinLnc
9606.ENSP00000366182,TCONS_00026907,ProteinLnc
9606.ENSP00000366182,SNHG7,ProteinLnc
9606.ENSP00000366182,MIR100HG,ProteinLnc
9606.ENSP00000366182,TRPM2-AS,ProteinLnc
9606.ENSP00000366182,PSMB8-AS1,ProteinLnc
9606.ENSP00000366182,TDRG1,ProteinLnc
9606.ENSP00000381448,SNHG1,ProteinLnc
9606.ENSP00000256443,SNHG1,ProteinLnc
9606.ENSP00000242480,AF113014,ProteinLnc
9606.ENSP00000242480,LINC01939,ProteinLnc
9606.ENSP00000263388,HOTAIR,ProteinLnc
9606.ENSP00000263388,RUSC1-AS1,ProteinLnc
9606.ENSP00000263388,LINC00210,ProteinLnc
9606.ENSP00000367203,MIR100HG,ProteinLnc
9606.ENSP00000265171,LINC01089,ProteinLnc
9606.ENSP00000366024,HOTAIR,ProteinLnc
9606.ENSP00000244040,HOTAIR,ProteinLnc
9606.ENSP00000244040,SNHG3,ProteinLnc
9606.ENSP00000244040,PSMA3-AS1,ProteinLnc
9606.ENSP00000244040,MIAT,ProteinLnc
9606.ENSP00000244040,MCF2L-AS1,ProteinLnc
9606.ENSP00000244040,DLEU1,ProteinLnc
9606.ENSP00000324173,MEG3,ProteinLnc
9606.ENSP00000279488,PICSAR,ProteinLnc
9606.ENSP00000279488,LINC01503,ProteinLnc
9606.ENSP00000279488,TUG1,ProteinLnc
9606.ENSP00000281821,TUSC7,ProteinLnc
9606.ENSP00000355896,LNCRNA-ATB,ProteinLnc
9606.ENSP00000355896,TGFbeta2-AS1,ProteinLnc
9606.ENSP00000355896,HOTAIR,ProteinLnc
9606.ENSP00000355896,MIR503HG,ProteinLnc
9606.ENSP00000355896,XIC,ProteinLnc
9606.ENSP00000355896,LINC00467,ProteinLnc
9606.ENSP00000462468,H19,ProteinLnc
9606.ENSP00000348416,DUXAP9,ProteinLnc
9606.ENSP00000348416,MALAT1,ProteinLnc
9606.ENSP00000348416,CBR3-AS1,ProteinLnc
9606.ENSP00000348416,UCA1,ProteinLnc
9606.ENSP00000369213,FTX,ProteinLnc
9606.ENSP00000252809,MEG3,ProteinLnc
9606.ENSP00000252809,LINC01133,ProteinLnc
9606.ENSP00000249071,AFAP1-AS1,ProteinLnc
9606.ENSP00000318585,BACE1-AS,ProteinLnc
9606.ENSP00000225698,SAMMSON,ProteinLnc
9606.ENSP00000264360,MALAT1,ProteinLnc
9606.ENSP00000264360,HOTAIR,ProteinLnc
9606.ENSP00000312664,HOTAIR,ProteinLnc
9606.ENSP00000348573,MALAT1,ProteinLnc
9606.ENSP00000308219,RGMB-AS1,ProteinLnc
9606.ENSP00000341826,CCAT1,ProteinLnc
9606.ENSP00000361027,SNHG12,ProteinLnc
9606.ENSP00000356233,MALAT1,ProteinLnc
9606.ENSP00000263734,MALAT1,ProteinLnc
9606.ENSP00000263734,LINC01436,ProteinLnc
9606.ENSP00000263734,NLUCAT1,ProteinLnc
9606.ENSP00000262741,HOTAIR,ProteinLnc
9606.ENSP00000262741,H19,ProteinLnc
9606.ENSP00000262741,LINC00160,ProteinLnc
9606.ENSP00000262741,HAGLR,ProteinLnc
9606.ENSP00000314897,HOTAIR,ProteinLnc
9606.ENSP00000262662,PANTR1,ProteinLnc
9606.ENSP00000262662,PANDAR,ProteinLnc
9606.ENSP00000262662,AATBC,ProteinLnc
9606.ENSP00000262662,LINC00673,ProteinLnc
9606.ENSP00000404121,MEG3,ProteinLnc
9606.ENSP00000404121,NPTN-IT1,ProteinLnc
9606.ENSP00000404121,ELDR,ProteinLnc
9606.ENSP00000404121,ILF3-DT,ProteinLnc
9606.ENSP00000404121,DANCR,ProteinLnc
9606.ENSP00000404121,LNCRNA-ATB,ProteinLnc
9606.ENSP00000404121,LINC00470,ProteinLnc
9606.ENSP00000404121,IRF1-AS,ProteinLnc
9606.ENSP00000302486,MALAT1,ProteinLnc
9606.ENSP00000229795,MALAT1,ProteinLnc
9606.ENSP00000229795,BX357664,ProteinLnc
9606.ENSP00000229795,BANCR,ProteinLnc
9606.ENSP00000229795,ELL2,ProteinLnc
9606.ENSP00000351602,H19,ProteinLnc
9606.ENSP00000351602,DMTF1,ProteinLnc
9606.ENSP00000351602,GAS6-DT,ProteinLnc
9606.ENSP00000351602,AC114812.8,ProteinLnc
9606.ENSP00000376436,BANCR,ProteinLnc
9606.ENSP00000376436,ANKRD40CL,ProteinLnc
9606.ENSP00000376436,CYTOR,ProteinLnc
9606.ENSP00000376436,LINC00963,ProteinLnc
9606.ENSP00000376436,ZEB1-AS1,ProteinLnc
9606.ENSP00000376436,SNHG6,ProteinLnc
9606.ENSP00000367686,CRNDE,ProteinLnc
9606.ENSP00000367686,SOX21-AS1,ProteinLnc
9606.ENSP00000480791,HOTAIR,ProteinLnc
9606.ENSP00000480791,lnc-RAB1A-2,ProteinLnc
9606.ENSP00000360526,LNCRNA-ATB,ProteinLnc
9606.ENSP00000311816,NBAT1,ProteinLnc
9606.ENSP00000311816,ITIH4-AS1,ProteinLnc
9606.ENSP00000349547,RASSF1-AS1,ProteinLnc
9606.ENSP00000469686,RAB4B-EGLN2,ProteinLnc
9606.ENSP00000469686,NORAD,ProteinLnc
9606.ENSP00000469686,LINC00662,ProteinLnc
9606.ENSP00000356438,PACERR,ProteinLnc
9606.ENSP00000356438,HOTAIR,ProteinLnc
9606.ENSP00000441235,PVT1,ProteinLnc
9606.ENSP00000441235,BANCR,ProteinLnc
9606.ENSP00000298743,GAS1RR,ProteinLnc
9606.ENSP00000448665,HOXA-AS2,ProteinLnc
9606.ENSP00000448665,MIR124-1HG,ProteinLnc
9606.ENSP00000448665,GAS5,ProteinLnc
9606.ENSP00000310301,MALAT1,ProteinLnc
9606.ENSP00000310301,UCA1,ProteinLnc
9606.ENSP00000313950,MINCR,ProteinLnc
9606.ENSP00000313950,MALAT1,ProteinLnc
9606.ENSP00000301019,MINCR,ProteinLnc
9606.ENSP00000332706,MALINC1,ProteinLnc
9606.ENSP00000267101,BCAR4,ProteinLnc
