0,1,2
9606.ensp00000266376,depressive disorder,ProteinDisease
9606.ensp00000266376,hypertensive disease,ProteinDisease
9606.ensp00000266376,long qt syndrome,ProteinDisease
9606.ensp00000266376,manic disorder,ProteinDisease
9606.ensp00000266376,psychotic disorders,ProteinDisease
9606.ensp00000266376,schizophrenia,ProteinDisease
9606.ensp00000266376,unipolar depression,ProteinDisease
9606.ensp00000266376,anhedonia,ProteinDisease
9606.ensp00000266376,manic,ProteinDisease
9606.ensp00000266376,nonorganic psychosis,ProteinDisease
9606.ensp00000266376,mood disorders,ProteinDisease
9606.ensp00000266376,brugada syndrome (disorder),ProteinDisease
9606.ensp00000266376,major depressive disorder,ProteinDisease
9606.ensp00000266376,intellectual disability,ProteinDisease
9606.ensp00000288139,adenoma,ProteinDisease
9606.ensp00000288139,bipolar disorder,ProteinDisease
9606.ensp00000288139,"depression, bipolar",ProteinDisease
9606.ensp00000288139,manic disorder,ProteinDisease
9606.ensp00000288139,"adenoma, basal cell",ProteinDisease
9606.ensp00000288139,follicular adenoma,ProteinDisease
9606.ensp00000288139,"adenoma, microcystic",ProteinDisease
9606.ensp00000288139,"adenoma, monomorphic",ProteinDisease
9606.ensp00000288139,papillary adenoma,ProteinDisease
9606.ensp00000288139,"adenoma, trabecular",ProteinDisease
9606.ensp00000288139,manic,ProteinDisease
9606.ensp00000288139,bradycardia,ProteinDisease
9606.ensp00000288139,mood disorders,ProteinDisease
9606.ensp00000288139,epileptic encephalopathy,ProteinDisease
9606.ensp00000288139,intellectual disability,ProteinDisease
9606.ensp00000349320,malignant tumor of colon,ProteinDisease
9606.ensp00000349320,colonic neoplasms,ProteinDisease
9606.ensp00000349320,hyperalgesia,ProteinDisease
9606.ensp00000349320,hypertensive disease,ProteinDisease
9606.ensp00000349320,pain,ProteinDisease
9606.ensp00000349320,"pain, burning",ProteinDisease
9606.ensp00000349320,ache,ProteinDisease
9606.ensp00000349320,radiating pain,ProteinDisease
9606.ensp00000349320,allodynia,ProteinDisease
9606.ensp00000349320,"pain, splitting",ProteinDisease
9606.ensp00000349320,"pain, crushing",ProteinDisease
9606.ensp00000349320,"hyperalgesia, primary",ProteinDisease
9606.ensp00000349320,"hyperalgesia, secondary",ProteinDisease
9606.ensp00000349320,tactile allodynia,ProteinDisease
9606.ensp00000349320,"hyperalgesia, thermal",ProteinDisease
9606.ensp00000349320,"pain, migratory",ProteinDisease
9606.ensp00000349320,"suffering, physical",ProteinDisease
9606.ensp00000349320,brugada syndrome (disorder),ProteinDisease
9606.ensp00000349320,mechanical allodynia,ProteinDisease
9606.ensp00000438949,"ataxias, hereditary",ProteinDisease
9606.ensp00000438949,charcot-marie-tooth disease,ProteinDisease
9606.ensp00000438949,epileptic encephalopathy,ProteinDisease
9606.ensp00000331746,"alcoholic intoxication, chronic",ProteinDisease
9606.ensp00000331746,"arthritis, adjuvant-induced",ProteinDisease
9606.ensp00000331746,autistic disorder,ProteinDisease
9606.ensp00000331746,bipolar disorder,ProteinDisease
9606.ensp00000331746,edema,ProteinDisease
9606.ensp00000331746,hyperalgesia,ProteinDisease
9606.ensp00000331746,hypertensive disease,ProteinDisease
9606.ensp00000331746,pulmonary hypertension,ProteinDisease
9606.ensp00000331746,profound mental retardation,ProteinDisease
9606.ensp00000331746,inflammation,ProteinDisease
9606.ensp00000331746,"mental retardation, psychosocial",ProteinDisease
9606.ensp00000331746,degenerative polyarthritis,ProteinDisease
9606.ensp00000331746,prostatic neoplasms,ProteinDisease
9606.ensp00000331746,pulmonary fibrosis,ProteinDisease
9606.ensp00000331746,hamman-rich syndrome,ProteinDisease
9606.ensp00000331746,osteoarthrosis deformans,ProteinDisease
9606.ensp00000331746,anasarca,ProteinDisease
9606.ensp00000331746,malignant neoplasm of prostate,ProteinDisease
9606.ensp00000331746,hyperactive behavior,ProteinDisease
9606.ensp00000331746,allodynia,ProteinDisease
9606.ensp00000331746,"hyperalgesia, primary",ProteinDisease
9606.ensp00000331746,"hyperalgesia, secondary",ProteinDisease
9606.ensp00000331746,tactile allodynia,ProteinDisease
9606.ensp00000331746,"hyperalgesia, thermal",ProteinDisease
9606.ensp00000331746,"hyperkinesia, generalized",ProteinDisease
9606.ensp00000331746,mental deficiency,ProteinDisease
9606.ensp00000331746,"arthritis, collagen-induced",ProteinDisease
9606.ensp00000331746,"arthritis, experimental",ProteinDisease
9606.ensp00000331746,mechanical allodynia,ProteinDisease
9606.ensp00000331746,intellectual disability,ProteinDisease
9606.ensp00000291295,alzheimer's disease,ProteinDisease
9606.ensp00000291295,cocaine abuse,ProteinDisease
9606.ensp00000291295,presenile dementia,ProteinDisease
9606.ensp00000291295,long qt syndrome,ProteinDisease
9606.ensp00000291295,marijuana abuse,ProteinDisease
9606.ensp00000291295,schizophrenia,ProteinDisease
9606.ensp00000291295,weight gain,ProteinDisease
9606.ensp00000291295,cocaine-related disorders,ProteinDisease
9606.ensp00000291295,familial alzheimer disease (fad),ProteinDisease
9606.ensp00000291295,"alzheimer disease, late onset",ProteinDisease
9606.ensp00000291295,acute confusional senile dementia,ProteinDisease
9606.ensp00000291295,cocaine dependence,ProteinDisease
9606.ensp00000291295,"alzheimer's disease, focal onset",ProteinDisease
9606.ensp00000291295,"alzheimer disease, early onset",ProteinDisease
9606.ensp00000320866,bipolar disorder,ProteinDisease
9606.ensp00000320866,colorectal carcinoma,ProteinDisease
9606.ensp00000320866,colorectal neoplasms,ProteinDisease
9606.ensp00000320866,cytopenia,ProteinDisease
9606.ensp00000320866,neoplasm invasiveness,ProteinDisease
9606.ensp00000320866,prostatic neoplasms,ProteinDisease
9606.ensp00000320866,"psychoses, drug",ProteinDisease
9606.ensp00000320866,psychotic disorders,ProteinDisease
9606.ensp00000320866,schizoaffective disorder,ProteinDisease
9606.ensp00000320866,myocardial ischemia,ProteinDisease
9606.ensp00000320866,congenital anemia,ProteinDisease
9606.ensp00000320866,squamous cell carcinoma of esophagus,ProteinDisease
9606.ensp00000320866,nonorganic psychosis,ProteinDisease
9606.ensp00000320866,malignant neoplasm of prostate,ProteinDisease
9606.ensp00000320866,hematologic neoplasms,ProteinDisease
9606.ensp00000320866,colorectal cancer,ProteinDisease
9606.ensp00000320866,myelodysplastic syndrome,ProteinDisease
9606.ensp00000433138,hypersensitivity,ProteinDisease
9606.ensp00000433138,inflammation,ProteinDisease
9606.ensp00000433138,insulin resistance,ProteinDisease
9606.ensp00000433138,kidney diseases,ProteinDisease
9606.ensp00000433138,"liver cirrhosis, experimental",ProteinDisease
9606.ensp00000433138,multiple sclerosis,ProteinDisease
9606.ensp00000433138,myocardial reperfusion injury,ProteinDisease
9606.ensp00000433138,obesity,ProteinDisease
9606.ensp00000433138,pneumonia,ProteinDisease
9606.ensp00000433138,lobar pneumonia,ProteinDisease
9606.ensp00000433138,status epilepticus,ProteinDisease
9606.ensp00000433138,petit mal status,ProteinDisease
9606.ensp00000433138,grand mal status epilepticus,ProteinDisease
9606.ensp00000433138,complex partial status epilepticus,ProteinDisease
9606.ensp00000433138,"multiple sclerosis, acute fulminating",ProteinDisease
9606.ensp00000433138,"status epilepticus, subclinical",ProteinDisease
9606.ensp00000433138,non-convulsive status epilepticus,ProteinDisease
9606.ensp00000433138,simple partial status epilepticus,ProteinDisease
9606.ensp00000433138,experimental lung inflammation,ProteinDisease
9606.ensp00000433138,insulin sensitivity,ProteinDisease
9606.ensp00000433138,allergic reaction,ProteinDisease
9606.ensp00000433138,amyotrophic lateral sclerosis 1,ProteinDisease
9606.ensp00000433138,"amyotrophic lateral sclerosis, sporadic",ProteinDisease
9606.ensp00000433138,pneumonitis,ProteinDisease
9606.ensp00000311032,alloxan diabetes,ProteinDisease
9606.ensp00000311032,alzheimer's disease,ProteinDisease
9606.ensp00000311032,calcinosis,ProteinDisease
9606.ensp00000311032,brain ischemia,ProteinDisease
9606.ensp00000311032,ulcerative colitis,ProteinDisease
9606.ensp00000311032,presenile dementia,ProteinDisease
9606.ensp00000311032,"diabetes mellitus, experimental",ProteinDisease
9606.ensp00000311032,"diabetes mellitus, non-insulin-dependent",ProteinDisease
9606.ensp00000311032,edema,ProteinDisease
9606.ensp00000311032,heart valve disease,ProteinDisease
9606.ensp00000311032,"hepatitis, chronic",ProteinDisease
9606.ensp00000311032,myocardial infarction,ProteinDisease
9606.ensp00000311032,myocardial reperfusion injury,ProteinDisease
9606.ensp00000311032,nerve degeneration,ProteinDisease
9606.ensp00000311032,nervous system disorder,ProteinDisease
9606.ensp00000311032,pyemia,ProteinDisease
9606.ensp00000311032,reperfusion injury,ProteinDisease
9606.ensp00000311032,schizophrenia,ProteinDisease
9606.ensp00000311032,septicemia,ProteinDisease
9606.ensp00000311032,status epilepticus,ProteinDisease
9606.ensp00000311032,streptozotocin diabetes,ProteinDisease
9606.ensp00000311032,"encephalopathy, toxic",ProteinDisease
9606.ensp00000311032,chronic persistent hepatitis,ProteinDisease
9606.ensp00000311032,anasarca,ProteinDisease
9606.ensp00000311032,toxic encephalitis,ProteinDisease
9606.ensp00000311032,neurotoxicity syndromes,ProteinDisease
9606.ensp00000311032,sepsis,ProteinDisease
9606.ensp00000311032,tumoral calcinosis,ProteinDisease
9606.ensp00000311032,petit mal status,ProteinDisease
9606.ensp00000311032,familial alzheimer disease (fad),ProteinDisease
9606.ensp00000311032,grand mal status epilepticus,ProteinDisease
9606.ensp00000311032,complex partial status epilepticus,ProteinDisease
9606.ensp00000311032,"alzheimer disease, late onset",ProteinDisease
9606.ensp00000311032,chronic active hepatitis,ProteinDisease
9606.ensp00000311032,microcalcification,ProteinDisease
9606.ensp00000311032,cryptogenic chronic hepatitis,ProteinDisease
9606.ensp00000311032,acute confusional senile dementia,ProteinDisease
9606.ensp00000311032,"alzheimer's disease, focal onset",ProteinDisease
9606.ensp00000311032,"alzheimer disease, early onset",ProteinDisease
9606.ensp00000311032,"status epilepticus, subclinical",ProteinDisease
9606.ensp00000311032,non-convulsive status epilepticus,ProteinDisease
9606.ensp00000311032,simple partial status epilepticus,ProteinDisease
9606.ensp00000311032,cerebral ischemia,ProteinDisease
9606.ensp00000311032,severe sepsis,ProteinDisease
9606.ensp00000311032,cerebral hemorrhage,ProteinDisease
9606.ensp00000311032,familial m??ni??re disease,ProteinDisease
9606.ensp00000351273,adenocarcinoma,ProteinDisease
9606.ensp00000351273,bipolar disorder,ProteinDisease
9606.ensp00000351273,malignant neoplasm of breast,ProteinDisease
9606.ensp00000351273,malignant neoplasm of skin,ProteinDisease
9606.ensp00000351273,non-small cell lung carcinoma,ProteinDisease
9606.ensp00000351273,uterine cervical neoplasm,ProteinDisease
9606.ensp00000351273,colorectal carcinoma,ProteinDisease
9606.ensp00000351273,colorectal neoplasms,ProteinDisease
9606.ensp00000351273,contact dermatitis,ProteinDisease
9606.ensp00000351273,"diabetes mellitus, non-insulin-dependent",ProteinDisease
9606.ensp00000351273,edema,ProteinDisease
9606.ensp00000351273,esophageal neoplasms,ProteinDisease
9606.ensp00000351273,childhood acute lymphoblastic leukemia,ProteinDisease
9606.ensp00000351273,"leukemia, lymphocytic, acute, l2",ProteinDisease
9606.ensp00000351273,lung neoplasms,ProteinDisease
9606.ensp00000351273,malignant neoplasm of stomach,ProteinDisease
9606.ensp00000351273,melanoma,ProteinDisease
9606.ensp00000351273,myocardial reperfusion injury,ProteinDisease
9606.ensp00000351273,reperfusion injury,ProteinDisease
9606.ensp00000351273,skin neoplasms,ProteinDisease
9606.ensp00000351273,status epilepticus,ProteinDisease
9606.ensp00000351273,stomach neoplasms,ProteinDisease
9606.ensp00000351273,anasarca,ProteinDisease
9606.ensp00000351273,contact hypersensitivity,ProteinDisease
9606.ensp00000351273,"dermatitis, allergic contact",ProteinDisease
9606.ensp00000351273,"adenocarcinoma, basal cell",ProteinDisease
9606.ensp00000351273,"adenocarcinoma, oxyphilic",ProteinDisease
9606.ensp00000351273,"carcinoma, cribriform",ProteinDisease
9606.ensp00000351273,"carcinoma, granular cell",ProteinDisease
9606.ensp00000351273,"adenocarcinoma, tubular",ProteinDisease
9606.ensp00000351273,malignant neoplasm of lung,ProteinDisease
9606.ensp00000351273,petit mal status,ProteinDisease
9606.ensp00000351273,grand mal status epilepticus,ProteinDisease
9606.ensp00000351273,complex partial status epilepticus,ProteinDisease
9606.ensp00000351273,neoplasm of uncertain or unknown behavior of breast,ProteinDisease
9606.ensp00000351273,malignant neoplasm of esophagus,ProteinDisease
9606.ensp00000351273,breast carcinoma,ProteinDisease
9606.ensp00000351273,"status epilepticus, subclinical",ProteinDisease
9606.ensp00000351273,non-convulsive status epilepticus,ProteinDisease
9606.ensp00000351273,simple partial status epilepticus,ProteinDisease
9606.ensp00000351273,breast adenocarcinoma,ProteinDisease
9606.ensp00000351273,squamous cell carcinoma of the head and neck,ProteinDisease
9606.ensp00000351273,"mammary neoplasms, human",ProteinDisease
9606.ensp00000351273,mammary neoplasms,ProteinDisease
9606.ensp00000351273,colorectal cancer,ProteinDisease
9606.ensp00000351273,hereditary diffuse gastric cancer,ProteinDisease
9606.ensp00000351273,precursor cell lymphoblastic leukemia lymphoma,ProteinDisease
9606.ensp00000351273,liver carcinoma,ProteinDisease
9606.ensp00000351273,cerebral hemorrhage,ProteinDisease
9606.ensp00000351273,cervical cancer,ProteinDisease
9606.ensp00000260970,malignant neoplasm of skin,ProteinDisease
9606.ensp00000260970,reticulosarcoma,ProteinDisease
9606.ensp00000260970,"lymphoma, mixed-cell",ProteinDisease
9606.ensp00000260970,"lymphoma, non-hodgkin",ProteinDisease
9606.ensp00000260970,"lymphoma, undifferentiated",ProteinDisease
9606.ensp00000260970,malignant neoplasm of stomach,ProteinDisease
9606.ensp00000260970,melanoma,ProteinDisease
9606.ensp00000260970,skin neoplasms,ProteinDisease
9606.ensp00000260970,stomach neoplasms,ProteinDisease
9606.ensp00000260970,high grade lymphoma (neoplasm),ProteinDisease
9606.ensp00000260970,"lymphoma, intermediate-grade",ProteinDisease
9606.ensp00000260970,low grade lymphoma (neoplasm),ProteinDisease
9606.ensp00000260970,diffuse mixed-cell lymphoma,ProteinDisease
9606.ensp00000260970,"lymphoma, small noncleaved-cell",ProteinDisease
9606.ensp00000260970,stomach carcinoma,ProteinDisease
9606.ensp00000260970,hereditary diffuse gastric cancer,ProteinDisease
9606.ensp00000260970,"lymphoma, diffuse",ProteinDisease
9606.ensp00000420194,osteogenesis imperfecta,ProteinDisease
9606.ensp00000420194,pancreatitis,ProteinDisease
9606.ensp00000420194,intellectual disability,ProteinDisease
9606.ensp00000241052,"alcoholic intoxication, chronic",ProteinDisease
9606.ensp00000241052,alloxan diabetes,ProteinDisease
9606.ensp00000241052,"arthritis, adjuvant-induced",ProteinDisease
9606.ensp00000241052,rheumatoid arthritis,ProteinDisease
9606.ensp00000241052,asthma,ProteinDisease
9606.ensp00000241052,autistic disorder,ProteinDisease
9606.ensp00000241052,behcet syndrome,ProteinDisease
9606.ensp00000241052,malignant neoplasm of breast,ProteinDisease
9606.ensp00000241052,malignant neoplasms,ProteinDisease
9606.ensp00000241052,non-small cell lung carcinoma,ProteinDisease
9606.ensp00000241052,neoplastic cell transformation,ProteinDisease
9606.ensp00000241052,brain ischemia,ProteinDisease
9606.ensp00000241052,cholestasis,ProteinDisease
9606.ensp00000241052,diabetes mellitus,ProteinDisease
9606.ensp00000241052,"diabetes mellitus, experimental",ProteinDisease
9606.ensp00000241052,"diabetes mellitus, insulin-dependent",ProteinDisease
9606.ensp00000241052,"diabetes mellitus, non-insulin-dependent",ProteinDisease
9606.ensp00000241052,edema,ProteinDisease
9606.ensp00000241052,fatty liver,ProteinDisease
9606.ensp00000241052,glioma,ProteinDisease
9606.ensp00000241052,heart failure,ProteinDisease
9606.ensp00000241052,congestive heart failure,ProteinDisease
9606.ensp00000241052,"hepatitis, chronic",ProteinDisease
9606.ensp00000241052,"hepatitis, toxic",ProteinDisease
9606.ensp00000241052,hypertensive disease,ProteinDisease
9606.ensp00000241052,hypotension,ProteinDisease
9606.ensp00000241052,jacksonian seizure,ProteinDisease
9606.ensp00000241052,"kidney failure, chronic",ProteinDisease
9606.ensp00000241052,left-sided heart failure,ProteinDisease
9606.ensp00000241052,"lupus erythematosus, systemic",ProteinDisease
9606.ensp00000241052,marfan syndrome,ProteinDisease
9606.ensp00000241052,mesothelioma,ProteinDisease
9606.ensp00000241052,myocardial infarction,ProteinDisease
9606.ensp00000241052,myocardial reperfusion injury,ProteinDisease
9606.ensp00000241052,necrosis,ProteinDisease
9606.ensp00000241052,neoplasm invasiveness,ProteinDisease
9606.ensp00000241052,neoplasm metastasis,ProteinDisease
9606.ensp00000241052,neoplasms,ProteinDisease
9606.ensp00000241052,pustulosis of palms and soles,ProteinDisease
9606.ensp00000241052,precancerous conditions,ProteinDisease
9606.ensp00000241052,"cardiomyopathies, primary",ProteinDisease
9606.ensp00000241052,psoriasis,ProteinDisease
9606.ensp00000241052,pulmonary fibrosis,ProteinDisease
9606.ensp00000241052,reperfusion injury,ProteinDisease
9606.ensp00000241052,"myocardial diseases, secondary",ProteinDisease
9606.ensp00000241052,seizures,ProteinDisease
9606.ensp00000241052,status epilepticus,ProteinDisease
9606.ensp00000241052,streptozotocin diabetes,ProteinDisease
9606.ensp00000241052,unipolar depression,ProteinDisease
9606.ensp00000241052,diffuse large b-cell lymphoma,ProteinDisease
9606.ensp00000241052,hamman-rich syndrome,ProteinDisease
9606.ensp00000241052,benign neoplasm,ProteinDisease
9606.ensp00000241052,chronic persistent hepatitis,ProteinDisease
9606.ensp00000241052,complex partial seizures,ProteinDisease
9606.ensp00000241052,anasarca,ProteinDisease
9606.ensp00000241052,"diabetes, autoimmune",ProteinDisease
9606.ensp00000241052,generalized seizures,ProteinDisease
9606.ensp00000241052,"seizures, clonic",ProteinDisease
9606.ensp00000241052,"heart failure, right-sided",ProteinDisease
9606.ensp00000241052,disease exacerbation,ProteinDisease
9606.ensp00000241052,libman-sacks disease,ProteinDisease
9606.ensp00000241052,mixed gliomas,ProteinDisease
9606.ensp00000241052,petit mal status,ProteinDisease
9606.ensp00000241052,visual seizure,ProteinDisease
9606.ensp00000241052,tonic seizures,ProteinDisease
9606.ensp00000241052,epileptic drop attack,ProteinDisease
9606.ensp00000241052,"condition, preneoplastic",ProteinDisease
9606.ensp00000241052,grand mal status epilepticus,ProteinDisease
9606.ensp00000241052,brittle diabetes,ProteinDisease
9606.ensp00000241052,complex partial status epilepticus,ProteinDisease
9606.ensp00000241052,"seizures, somatosensory",ProteinDisease
9606.ensp00000241052,"seizures, auditory",ProteinDisease
9606.ensp00000241052,olfactory seizure,ProteinDisease
9606.ensp00000241052,gustatory seizure,ProteinDisease
9606.ensp00000241052,vertiginous seizure,ProteinDisease
9606.ensp00000241052,tonic - clonic seizures,ProteinDisease
9606.ensp00000241052,chronic active hepatitis,ProteinDisease
9606.ensp00000241052,cryptogenic chronic hepatitis,ProteinDisease
9606.ensp00000241052,malignant glioma,ProteinDisease
9606.ensp00000241052,breast carcinoma,ProteinDisease
9606.ensp00000241052,non-epileptic convulsion,ProteinDisease
9606.ensp00000241052,single seizure,ProteinDisease
9606.ensp00000241052,atonic absence seizures,ProteinDisease
9606.ensp00000241052,convulsive seizures,ProteinDisease
9606.ensp00000241052,"seizures, focal",ProteinDisease
9606.ensp00000241052,"seizures, sensory",ProteinDisease
9606.ensp00000241052,"status epilepticus, subclinical",ProteinDisease
9606.ensp00000241052,non-convulsive status epilepticus,ProteinDisease
9606.ensp00000241052,simple partial status epilepticus,ProteinDisease
9606.ensp00000241052,drug-induced liver disease,ProteinDisease
9606.ensp00000241052,cardiomyopathies,ProteinDisease
9606.ensp00000241052,cerebral ischemia,ProteinDisease
9606.ensp00000241052,"arthritis, collagen-induced",ProteinDisease
9606.ensp00000241052,"arthritis, experimental",ProteinDisease
9606.ensp00000241052,"mammary neoplasms, human",ProteinDisease
9606.ensp00000241052,"hepatitis, drug-induced",ProteinDisease
9606.ensp00000241052,major depressive disorder,ProteinDisease
9606.ensp00000241052,mammary neoplasms,ProteinDisease
9606.ensp00000241052,myocardial failure,ProteinDisease
9606.ensp00000241052,heart decompensation,ProteinDisease
9606.ensp00000241052,steatohepatitis,ProteinDisease
9606.ensp00000241052,nonepileptic seizures,ProteinDisease
9606.ensp00000241052,drug-induced acute liver injury,ProteinDisease
9606.ensp00000241052,"diabetes mellitus, ketosis-prone",ProteinDisease
9606.ensp00000241052,convulsions,ProteinDisease
9606.ensp00000241052,chemical and drug induced liver injury,ProteinDisease
9606.ensp00000241052,chemically-induced liver toxicity,ProteinDisease
9606.ensp00000241052,absence seizures,ProteinDisease
9606.ensp00000241052,epileptic seizures,ProteinDisease
9606.ensp00000241052,myoclonic seizures,ProteinDisease
9606.ensp00000241052,generalized absence seizures,ProteinDisease
9606.ensp00000339191,alloxan diabetes,ProteinDisease
9606.ensp00000339191,atrial fibrillation,ProteinDisease
9606.ensp00000339191,malignant neoplasm of breast,ProteinDisease
9606.ensp00000339191,"diabetes mellitus, experimental",ProteinDisease
9606.ensp00000339191,toxic epidermal necrolysis,ProteinDisease
9606.ensp00000339191,cardiomegaly,ProteinDisease
9606.ensp00000339191,hypertensive disease,ProteinDisease
9606.ensp00000339191,"liver cirrhosis, experimental",ProteinDisease
9606.ensp00000339191,malignant neoplasm of stomach,ProteinDisease
9606.ensp00000339191,neoplasm metastasis,ProteinDisease
9606.ensp00000339191,prostatic neoplasms,ProteinDisease
9606.ensp00000339191,schizophrenia,ProteinDisease
9606.ensp00000339191,stevens-johnson syndrome,ProteinDisease
9606.ensp00000339191,stomach neoplasms,ProteinDisease
9606.ensp00000339191,streptozotocin diabetes,ProteinDisease
9606.ensp00000339191,weight gain,ProteinDisease
9606.ensp00000339191,paroxysmal atrial fibrillation,ProteinDisease
9606.ensp00000339191,malignant neoplasm of prostate,ProteinDisease
9606.ensp00000339191,breast carcinoma,ProteinDisease
9606.ensp00000339191,ovarian neoplasm,ProteinDisease
9606.ensp00000339191,malignant neoplasm of ovary,ProteinDisease
9606.ensp00000339191,"mammary neoplasms, human",ProteinDisease
9606.ensp00000339191,drug-induced stevens johnson syndrome,ProteinDisease
9606.ensp00000339191,cardiac hypertrophy,ProteinDisease
9606.ensp00000339191,mammary neoplasms,ProteinDisease
9606.ensp00000339191,hereditary diffuse gastric cancer,ProteinDisease
9606.ensp00000339191,persistent atrial fibrillation,ProteinDisease
9606.ensp00000339191,familial atrial fibrillation,ProteinDisease
9606.ensp00000339191,mycoplasma-induced stevens-johnson syndrome,ProteinDisease
9606.ensp00000339191,stevens-johnson syndrome toxic epidermal necrolysis spectrum,ProteinDisease
9606.ensp00000339191,familial m??ni??re disease,ProteinDisease
9606.ensp00000341940,alloxan diabetes,ProteinDisease
9606.ensp00000341940,arthrogryposis,ProteinDisease
9606.ensp00000341940,hypertrophic cardiomyopathy,ProteinDisease
9606.ensp00000341940,charcot-marie-tooth disease,ProteinDisease
9606.ensp00000341940,"diabetes mellitus, experimental",ProteinDisease
9606.ensp00000341940,congenital heart defects,ProteinDisease
9606.ensp00000341940,cardiomegaly,ProteinDisease
9606.ensp00000341940,long qt syndrome,ProteinDisease
9606.ensp00000341940,rhabdomyolysis,ProteinDisease
9606.ensp00000341940,streptozotocin diabetes,ProteinDisease
9606.ensp00000341940,congenital myopathy (disorder),ProteinDisease
9606.ensp00000341940,"muscular dystrophies, limb-girdle",ProteinDisease
9606.ensp00000341940,"cardiomyopathy, hypertrophic, familial",ProteinDisease
9606.ensp00000341940,brugada syndrome (disorder),ProteinDisease
9606.ensp00000341940,cardiac hypertrophy,ProteinDisease
9606.ensp00000300305,rheumatoid arthritis,ProteinDisease
9606.ensp00000300305,burkitt lymphoma,ProteinDisease
9606.ensp00000300305,cytopenia,ProteinDisease
9606.ensp00000300305,glioblastoma,ProteinDisease
9606.ensp00000300305,childhood acute lymphoblastic leukemia,ProteinDisease
9606.ensp00000300305,"leukemia, lymphocytic, acute, l2",ProteinDisease
9606.ensp00000300305,"leukemia, myelocytic, acute",ProteinDisease
9606.ensp00000300305,"myeloid leukemia, chronic",ProteinDisease
9606.ensp00000300305,"acute myeloid leukemia, m1",ProteinDisease
9606.ensp00000300305,prostatic neoplasms,ProteinDisease
9606.ensp00000300305,congenital anemia,ProteinDisease
9606.ensp00000300305,giant cell glioblastoma,ProteinDisease
9606.ensp00000300305,malignant neoplasm of prostate,ProteinDisease
9606.ensp00000300305,hematologic neoplasms,ProteinDisease
9606.ensp00000300305,precursor b-cell lymphoblastic leukemia,ProteinDisease
9606.ensp00000300305,glioblastoma multiforme,ProteinDisease
9606.ensp00000300305,acute myeloid leukemia (aml-m2),ProteinDisease
9606.ensp00000300305,precursor cell lymphoblastic leukemia lymphoma,ProteinDisease
9606.ensp00000300305,hematopoetic myelodysplasia,ProteinDisease
9606.ensp00000300305,myelodysplastic syndrome,ProteinDisease
9606.ensp00000382800,adenocarcinoma,ProteinDisease
9606.ensp00000382800,esophageal neoplasms,ProteinDisease
9606.ensp00000382800,glioblastoma,ProteinDisease
9606.ensp00000382800,"leukemia, myelocytic, acute",ProteinDisease
9606.ensp00000382800,lung neoplasms,ProteinDisease
9606.ensp00000382800,malignant neoplasm of stomach,ProteinDisease
9606.ensp00000382800,"acute myeloid leukemia, m1",ProteinDisease
9606.ensp00000382800,pustulosis of palms and soles,ProteinDisease
9606.ensp00000382800,polycystic ovary syndrome,ProteinDisease
9606.ensp00000382800,psoriasis,ProteinDisease
9606.ensp00000382800,stomach neoplasms,ProteinDisease
9606.ensp00000382800,"adenocarcinoma, basal cell",ProteinDisease
9606.ensp00000382800,"adenocarcinoma, oxyphilic",ProteinDisease
9606.ensp00000382800,"carcinoma, cribriform",ProteinDisease
9606.ensp00000382800,"carcinoma, granular cell",ProteinDisease
9606.ensp00000382800,"adenocarcinoma, tubular",ProteinDisease
9606.ensp00000382800,malignant neoplasm of lung,ProteinDisease
9606.ensp00000382800,giant cell glioblastoma,ProteinDisease
9606.ensp00000382800,malignant neoplasm of esophagus,ProteinDisease
9606.ensp00000382800,sclerocystic ovaries,ProteinDisease
9606.ensp00000382800,glioblastoma multiforme,ProteinDisease
9606.ensp00000382800,hereditary diffuse gastric cancer,ProteinDisease
9606.ensp00000382800,acute myeloid leukemia (aml-m2),ProteinDisease
9606.ensp00000382800,liver carcinoma,ProteinDisease
9606.ensp00000264033,developmental disabilities,ProteinDisease
9606.ensp00000264033,cytopenia,ProteinDisease
9606.ensp00000264033,growth disorders,ProteinDisease
9606.ensp00000264033,hydrops fetalis,ProteinDisease
9606.ensp00000264033,male infertility,ProteinDisease
9606.ensp00000264033,"leukemia, myelocytic, acute",ProteinDisease
9606.ensp00000264033,child development deviations,ProteinDisease
9606.ensp00000264033,"child development disorders, specific",ProteinDisease
9606.ensp00000264033,congenital anemia,ProteinDisease
9606.ensp00000264033,hematologic neoplasms,ProteinDisease
9606.ensp00000264033,epileptic encephalopathy,ProteinDisease
9606.ensp00000264033,"subfertility, male",ProteinDisease
9606.ensp00000264033,male sterility,ProteinDisease
9606.ensp00000264033,myelodysplastic syndrome,ProteinDisease
9606.ensp00000264033,intellectual disability,ProteinDisease
9606.ensp00000381231,bipolar disorder,ProteinDisease
9606.ensp00000381231,cardiovascular diseases,ProteinDisease
9606.ensp00000381231,"diabetes mellitus, non-insulin-dependent",ProteinDisease
9606.ensp00000381231,ehlers-danlos syndrome,ProteinDisease
9606.ensp00000381231,hypertensive disease,ProteinDisease
9606.ensp00000381231,reticulosarcoma,ProteinDisease
9606.ensp00000381231,"lymphoma, mixed-cell",ProteinDisease
9606.ensp00000381231,"lymphoma, non-hodgkin",ProteinDisease
9606.ensp00000381231,"lymphoma, undifferentiated",ProteinDisease
9606.ensp00000381231,melanoma,ProteinDisease
